305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
372,0
373,0
374,0
375,0
376,0
377,0
298,1
299,1
300,1
301,1
302,1
303,1
304,1
314,1
333,1
371,1
378,1
296,2
297,2
379,2
200,3
201,3
202,3
209,3
210,3
211,3
212,3
213,3
214,3
215,3
219,3
293,3
294,3
295,3
380,3
190,4
191,4
192,4
193,4
194,4
195,4
196,4
197,4
198,4
199,4
203,4
204,4
205,4
206,4
207,4
208,4
216,4
217,4
218,4
220,4
221,4
292,4
381,4
189,5
222,5
223,5
290,5
291,5
381,5
171,6
172,6
176,6
177,6
178,6
179,6
181,6
182,6
183,6
184,6
185,6
186,6
187,6
188,6
224,6
289,6
381,6
168,7
169,7
170,7
173,7
174,7
175,7
180,7
225,7
288,7
382,7
154,8
155,8
156,8
157,8
158,8
162,8
163,8
164,8
165,8
166,8
167,8
226,8
287,8
382,8
152,9
153,9
159,9
160,9
161,9
227,9
288,9
382,9
143,10
144,10
145,10
146,10
147,10
148,10
149,10
150,10
151,10
228,10
288,10
382,10
134,11
135,11
136,11
137,11
138,11
139,11
140,11
141,11
142,11
229,11
288,11
382,11
123,12
124,12
125,12
126,12
127,12
128,12
133,12
230,12
288,12
382,12
115,13
116,13
117,13
118,13
119,13
120,13
121,13
122,13
129,13
130,13
131,13
132,13
231,13
287,13
381,13
111,14
114,14
231,14
287,14
382,14
95,15
104,15
105,15
106,15
107,15
108,15
109,15
110,15
112,15
113,15
231,15
287,15
383,15
93,16
94,16
96,16
97,16
98,16
99,16
100,16
101,16
102,16
103,16
231,16
287,16
383,16
87,17
88,17
89,17
90,17
91,17
92,17
231,17
287,17
383,17
86,18
231,18
288,18
383,18
86,19
231,19
289,19
383,19
87,20
230,20
289,20
383,20
86,21
230,21
289,21
383,21
86,22
231,22
289,22
383,22
86,23
231,23
290,23
383,23
86,24
230,24
291,24
384,24
86,25
230,25
291,25
384,25
85,26
229,26
291,26
384,26
85,27
229,27
292,27
293,27
384,27
85,28
229,28
294,28
384,28
85,29
228,29
294,29
384,29
86,30
227,30
294,30
384,30
86,31
227,31
295,31
384,31
86,32
227,32
295,32
384,32
86,33
226,33
296,33
297,33
385,33
86,34
225,34
298,34
385,34
86,35
224,35
299,35
385,35
85,36
223,36
299,36
385,36
85,37
222,37
300,37
385,37
85,38
221,38
301,38
385,38
86,39
220,39
302,39
385,39
86,40
220,40
303,40
385,40
86,41
219,41
303,41
385,41
86,42
219,42
304,42
385,42
86,43
218,43
304,43
386,43
86,44
217,44
305,44
386,44
86,45
217,45
305,45
386,45
86,46
216,46
306,46
386,46
86,47
215,47
307,47
386,47
86,48
215,48
307,48
386,48
87,49
214,49
308,49
386,49
87,50
214,50
309,50
386,50
87,51
213,51
309,51
386,51
87,52
214,52
309,52
387,52
87,53
214,53
309,53
387,53
86,54
214,54
309,54
387,54
86,55
214,55
308,55
387,55
86,56
214,56
309,56
387,56
86,57
214,57
309,57
387,57
87,58
214,58
308,58
387,58
87,59
214,59
308,59
387,59
86,60
214,60
307,60
387,60
86,61
215,61
307,61
387,61
86,62
216,62
306,62
388,62
86,63
217,63
304,63
305,63
388,63
86,64
217,64
303,64
388,64
86,65
218,65
302,65
388,65
86,66
219,66
301,66
388,66
86,67
220,67
300,67
388,67
86,68
221,68
222,68
299,68
388,68
86,69
223,69
297,69
298,69
388,69
86,70
224,70
225,70
296,70
388,70
86,71
226,71
293,71
294,71
295,71
389,71
87,72
227,72
228,72
291,72
292,72
389,72
86,73
229,73
232,73
290,73
389,73
86,74
230,74
231,74
233,74
234,74
285,74
286,74
287,74
288,74
289,74
390,74
434,74
435,74
436,74
86,75
235,75
236,75
237,75
280,75
281,75
282,75
283,75
284,75
390,75
428,75
429,75
430,75
431,75
432,75
433,75
437,75
438,75
439,75
86,76
238,76
239,76
240,76
241,76
242,76
243,76
244,76
245,76
279,76
390,76
426,76
427,76
440,76
86,77
246,77
247,77
248,77
249,77
252,77
253,77
254,77
261,77
262,77
263,77
264,77
265,77
266,77
267,77
268,77
269,77
271,77
272,77
273,77
274,77
275,77
276,77
277,77
278,77
390,77
425,77
441,77
87,78
250,78
251,78
255,78
256,78
257,78
258,78
259,78
260,78
270,78
391,78
424,78
442,78
443,78
444,78
87,79
391,79
423,79
445,79
87,80
391,80
420,80
421,80
422,80
446,80
87,81
392,81
417,81
418,81
419,81
447,81
87,82
392,82
416,82
448,82
86,83
392,83
415,83
448,83
86,84
393,84
413,84
414,84
449,84
85,85
394,85
410,85
411,85
412,85
450,85
85,86
394,86
407,86
408,86
409,86
450,86
86,87
395,87
396,87
397,87
406,87
451,87
86,88
398,88
399,88
400,88
401,88
402,88
403,88
404,88
405,88
452,88
86,89
452,89
86,90
453,90
85,91
453,91
85,92
454,92
32,93
33,93
34,93
35,93
36,93
85,93
454,93
26,94
27,94
28,94
29,94
30,94
31,94
37,94
38,94
84,94
454,94
23,95
24,95
25,95
39,95
41,95
84,95
454,95
22,96
40,96
42,96
43,96
84,96
455,96
19,97
20,97
21,97
44,97
45,97
46,97
84,97
456,97
18,98
47,98
84,98
456,98
17,99
48,99
49,99
50,99
51,99
83,99
456,99
17,100
52,100
53,100
83,100
456,100
15,101
16,101
54,101
82,101
456,101
14,102
55,102
56,102
82,102
456,102
13,103
57,103
81,103
456,103
12,104
58,104
80,104
457,104
11,105
59,105
60,105
61,105
62,105
79,105
457,105
10,106
63,106
64,106
78,106
458,106
9,107
65,107
66,107
77,107
458,107
9,108
67,108
68,108
69,108
71,108
72,108
73,108
74,108
75,108
76,108
458,108
8,109
70,109
458,109
8,110
458,110
7,111
458,111
7,112
457,112
6,113
457,113
5,114
457,114
5,115
456,115
4,116
457,116
4,117
457,117
3,118
456,118
3,119
456,119
3,120
456,120
2,121
455,121
3,122
455,122
2,123
455,123
2,124
454,124
1,125
455,125
1,126
454,126
1,127
454,127
0,128
400,128
401,128
402,128
403,128
404,128
453,128
0,129
398,129
399,129
405,129
406,129
408,129
453,129
1,130
397,130
407,130
409,130
452,130
0,131
397,131
410,131
451,131
0,132
396,132
411,132
412,132
413,132
450,132
0,133
395,133
414,133
415,133
449,133
0,134
394,134
416,134
418,134
448,134
0,135
394,135
417,135
419,135
420,135
448,135
0,136
393,136
421,136
422,136
447,136
0,137
392,137
423,137
424,137
446,137
0,138
393,138
425,138
445,138
0,139
392,139
426,139
427,139
428,139
444,139
1,140
392,140
429,140
430,140
431,140
442,140
443,140
1,141
391,141
432,141
433,141
439,141
441,141
2,142
391,142
434,142
435,142
438,142
440,142
2,143
390,143
436,143
437,143
2,144
390,144
3,145
390,145
3,146
390,146
3,147
389,147
4,148
390,148
5,149
390,149
5,150
73,150
74,150
389,150
6,151
68,151
69,151
70,151
71,151
72,151
75,151
76,151
389,151
7,152
65,152
66,152
67,152
77,152
78,152
389,152
7,153
64,153
79,153
389,153
7,154
62,154
63,154
80,154
81,154
389,154
7,155
60,155
61,155
82,155
389,155
8,156
58,156
59,156
82,156
389,156
9,157
56,157
57,157
83,157
388,157
10,158
54,158
55,158
84,158
389,158
11,159
52,159
53,159
84,159
389,159
11,160
50,160
51,160
84,160
389,160
12,161
45,161
46,161
47,161
48,161
49,161
84,161
388,161
13,162
44,162
85,162
388,162
14,163
41,163
42,163
43,163
85,163
388,163
15,164
16,164
17,164
36,164
37,164
38,164
39,164
40,164
86,164
388,164
18,165
35,165
86,165
388,165
19,166
20,166
21,166
22,166
23,166
26,166
27,166
28,166
29,166
30,166
31,166
32,166
33,166
34,166
86,166
387,166
24,167
25,167
86,167
388,167
86,168
388,168
86,169
388,169
86,170
388,170
86,171
388,171
86,172
388,172
86,173
387,173
87,174
387,174
86,175
387,175
86,176
387,176
86,177
388,177
86,178
388,178
86,179
387,179
86,180
387,180
86,181
387,181
86,182
387,182
87,183
386,183
87,184
386,184
87,185
386,185
86,186
386,186
86,187
386,187
86,188
386,188
86,189
386,189
85,190
386,190
85,191
386,191
85,192
385,192
86,193
385,193
86,194
385,194
85,195
385,195
85,196
386,196
85,197
386,197
85,198
385,198
85,199
385,199
85,200
385,200
85,201
385,201
86,202
384,202
85,203
384,203
85,204
384,204
85,205
384,205
85,206
384,206
85,207
384,207
84,208
384,208
85,209
384,209
85,210
212,210
384,210
84,211
201,211
202,211
203,211
204,211
205,211
206,211
207,211
208,211
209,211
211,211
213,211
214,211
215,211
216,211
217,211
383,211
85,212
192,212
193,212
194,212
195,212
196,212
197,212
198,212
199,212
200,212
210,212
218,212
308,212
309,212
310,212
311,212
312,212
313,212
316,212
317,212
318,212
319,212
320,212
321,212
322,212
323,212
324,212
326,212
327,212
383,212
85,213
182,213
183,213
184,213
185,213
186,213
187,213
188,213
189,213
190,213
191,213
218,213
220,213
221,213
222,213
223,213
307,213
314,213
315,213
325,213
328,213
329,213
383,213
85,214
172,214
173,214
174,214
175,214
176,214
177,214
178,214
179,214
180,214
181,214
219,214
224,214
305,214
306,214
330,214
331,214
332,214
333,214
334,214
335,214
336,214
337,214
338,214
339,214
345,214
383,214
84,215
163,215
164,215
165,215
166,215
167,215
168,215
169,215
170,215
171,215
225,215
304,215
340,215
341,215
342,215
343,215
344,215
346,215
347,215
348,215
349,215
383,215
84,216
153,216
154,216
155,216
156,216
157,216
158,216
159,216
160,216
161,216
162,216
226,216
302,216
303,216
350,216
351,216
352,216
353,216
354,216
355,216
356,216
357,216
358,216
383,216
84,217
144,217
